"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2019","European Union - 27 countries (from 2020)","Live bovine animals","December","Thousand heads (animals)","77,161.16",""
"2019","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23,431.32",""
"2019","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,959.62",""
"2019","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,469.44",""
"2019","European Union - 27 countries (from 2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15,763.98",""
"2019","European Union - 28 countries (2013-2020)","Live bovine animals","December","Thousand heads (animals)","86,620.16",""
"2019","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","26,291.32",""
"2019","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,985.62",""
"2019","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","20,303.44",""
"2019","European Union - 28 countries (2013-2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","18,098.98",""
"2019","European Union - 27 countries (2007-2013)","Live bovine animals","December","Thousand heads (animals)","86,200.16",""
"2019","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","26,140.32",""
"2019","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,966.62",""
"2019","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","20,171.44",""
"2019","European Union - 27 countries (2007-2013)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","17,991.98",""
"2019","European Union - 25 countries (2004-2006)","Live bovine animals","December","Thousand heads (animals)","83,749.66",""
"2019","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","25,640.32",""
"2019","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,851.44",""
"2019","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","19,786.62",""
"2019","European Union - 25 countries (2004-2006)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","17,710.09",""
"2019","European Union - 15 countries (1995-2004)","Live bovine animals","December","Thousand heads (animals)","72,924.81",""
"2019","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22,576.06",""
"2019","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,523.00",""
"2019","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,052.04",""
"2019","European Union - 15 countries (1995-2004)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","14,982.17",""
"2019","Belgium","Live bovine animals","December","Thousand heads (animals)","2,373.10",""
"2019","Belgium","Bovine animals, less than 1 year old","December","Thousand heads (animals)","721.96",""
"2019","Belgium","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","171.46",""
"2019","Belgium","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","550.50",""
"2019","Belgium","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","463.56",""
"2019","Bulgaria","Live bovine animals","December","Thousand heads (animals)","527.19",""
"2019","Bulgaria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","99.70",""
"2019","Bulgaria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.69",""
"2019","Bulgaria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","80.02",""
"2019","Bulgaria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","58.49",""
"2019","Czechia","Live bovine animals","December","Thousand heads (animals)","1,367.05",""
"2019","Czechia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","411.03",""
"2019","Czechia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.55",""
"2019","Czechia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","410.48",""
"2019","Czechia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","298.78",""
"2019","Denmark","Live bovine animals","December","Thousand heads (animals)","1,500.00",""
"2019","Denmark","Bovine animals, less than 1 year old","December","Thousand heads (animals)","522.00",""
"2019","Denmark","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","256.00",""
"2019","Denmark","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","265.00",""
"2019","Denmark","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","280.00",""
"2019","Germany (until 1990 former territory of the FRG)","Live bovine animals","December","Thousand heads (animals)","11,639.53",""
"2019","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","3,485.38",""
"2019","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","210.76",""
"2019","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,274.62",""
"2019","Germany (until 1990 former territory of the FRG)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,751.31",""
"2019","Estonia","Live bovine animals","December","Thousand heads (animals)","254.00",""
"2019","Estonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","70.90",""
"2019","Estonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","3.50",""
"2019","Estonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","67.40",""
"2019","Estonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","49.80",""
"2019","Ireland","Live bovine animals","December","Thousand heads (animals)","6,559.65",""
"2019","Ireland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,962.38",""
"2019","Ireland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","32.90",""
"2019","Ireland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,929.48",""
"2019","Ireland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,741.38",""
"2019","Greece","Live bovine animals","December","Thousand heads (animals)","530.00",""
"2019","Greece","Bovine animals, less than 1 year old","December","Thousand heads (animals)","157.00",""
"2019","Greece","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","46.00",""
"2019","Greece","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","111.00",""
"2019","Greece","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","91.00",""
"2019","Spain","Live bovine animals","December","Thousand heads (animals)","6,600.33",""
"2019","Spain","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,528.83",""
"2019","Spain","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1,872.21",""
"2019","Spain","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","656.62",""
"2019","Spain","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","857.05",""
"2019","France","Live bovine animals","December","Thousand heads (animals)","18,172.97","d"
"2019","France","Bovine animals, less than 1 year old","December","Thousand heads (animals)","5,124.53","d"
"2019","France","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","599.00","d"
"2019","France","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,525.52","d"
"2019","France","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3,183.45","d"
"2019","Croatia","Live bovine animals","December","Thousand heads (animals)","420.00",""
"2019","Croatia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","151.00",""
"2019","Croatia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.00",""
"2019","Croatia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","132.00",""
"2019","Croatia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","107.00",""
"2019","Italy","Live bovine animals","December","Thousand heads (animals)","6,377.23",""
"2019","Italy","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,759.33",""
"2019","Italy","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","985.00",""
"2019","Italy","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","774.33",""
"2019","Italy","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,588.00",""
"2019","Cyprus","Live bovine animals","December","Thousand heads (animals)","73.97",""
"2019","Cyprus","Bovine animals, less than 1 year old","December","Thousand heads (animals)","24.53",""
"2019","Cyprus","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","10.19",""
"2019","Cyprus","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","14.19",""
