"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2016","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2016","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)",":",""
"2016","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2016","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)",":",""
"2016","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2016","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)",":",""
"2016","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 15 countries (1995-2004)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","European Union - 15 countries (1995-2004)","December","Other sheep","Thousand heads (animals)",":",""
"2016","Belgium","December","Live sheep","Thousand heads (animals)","86.23",""
"2016","Belgium","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","66.22",""
"2016","Belgium","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Belgium","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Belgium","December","Other sheep","Thousand heads (animals)","20.01",""
"2016","Bulgaria","December","Live sheep","Thousand heads (animals)","1,360.09",""
"2016","Bulgaria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,173.24",""
"2016","Bulgaria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,070.58",""
"2016","Bulgaria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","102.66",""
"2016","Bulgaria","December","Other sheep","Thousand heads (animals)","186.85",""
"2016","Czechia","December","Live sheep","Thousand heads (animals)",":",""
"2016","Czechia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Czechia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Czechia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Czechia","December","Other sheep","Thousand heads (animals)",":",""
"2016","Denmark","December","Live sheep","Thousand heads (animals)",":",""
"2016","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2016","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,574.27",""
"2016","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,101.78",""
"2016","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","12.41",""
"2016","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,089.38",""
"2016","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","472.49",""
"2016","Estonia","December","Live sheep","Thousand heads (animals)",":",""
"2016","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2016","Ireland","December","Live sheep","Thousand heads (animals)","3,438.23",""
"2016","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,405.19",""
"2016","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2016","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,405.19",""
"2016","Ireland","December","Other sheep","Thousand heads (animals)","1,033.04",""
"2016","Greece","December","Live sheep","Thousand heads (animals)","8,739.00",""
"2016","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,662.00",""
"2016","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,318.00",""
"2016","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","343.00",""
"2016","Greece","December","Other sheep","Thousand heads (animals)","2,077.00",""
"2016","Spain","December","Live sheep","Thousand heads (animals)","15,962.89",""
"2016","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,496.19",""
"2016","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,406.22",""
"2016","Spain","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","9,089.98",""
"2016","Spain","December","Other sheep","Thousand heads (animals)","4,466.70",""
"2016","France","December","Live sheep","Thousand heads (animals)","7,157.00","d"
"2016","France","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,355.00","d"
"2016","France","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,576.00","d"
"2016","France","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","3,779.00","d"
"2016","France","December","Other sheep","Thousand heads (animals)","1,802.00","d"
"2016","Croatia","December","Live sheep","Thousand heads (animals)","619.00",""
"2016","Croatia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","496.00",""
"2016","Croatia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","156.00",""
"2016","Croatia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","340.00",""
"2016","Croatia","December","Other sheep","Thousand heads (animals)","123.00",""
"2016","Italy","December","Live sheep","Thousand heads (animals)","7,284.87",""
"2016","Italy","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,315.17",""
"2016","Italy","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,206.30",""
"2016","Italy","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,108.87",""
"2016","Italy","December","Other sheep","Thousand heads (animals)","969.70",""
"2016","Cyprus","December","Live sheep","Thousand heads (animals)","304.19",""
"2016","Cyprus","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","211.15",""
"2016","Cyprus","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","199.03",""
"2016","Cyprus","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","12.12",""
"2016","Cyprus","December","Other sheep","Thousand heads (animals)","93.04",""
"2016","Latvia","December","Live sheep","Thousand heads (animals)","106.63",""
"2016","Latvia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","64.06",""
"2016","Latvia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Latvia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Latvia","December","Other sheep","Thousand heads (animals)","42.57",""
"2016","Lithuania","December","Live sheep","Thousand heads (animals)","163.60",""
"2016","Lithuania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","96.10",""
"2016","Lithuania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2016","Lithuania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","96.10",""
"2016","Lithuania","December","Other sheep","Thousand heads (animals)","67.50",""
"2016","Luxembourg","December","Live sheep","Thousand heads (animals)",":",""
"2016","Luxembourg","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Luxembourg","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2016","Hungary","December","Live sheep","Thousand heads (animals)","1,141.00",""
"2016","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","801.00",""
"2016","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","19.00",""
"2016","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","782.00",""
"2016","Hungary","December","Other sheep","Thousand heads (animals)","340.00",""
"2016","Malta","December","Live sheep","Thousand heads (animals)","11.52",""
"2016","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","10.27",""
"2016","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","10.27",""
"2016","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2016","Malta","December","Other sheep","Thousand heads (animals)","1.25",""
"2016","Netherlands","December","Live sheep","Thousand heads (animals)","1,040.00",""
"2016","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","574.00",""
"2016","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2016","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","574.00",""
"2016","Netherlands","December","Other sheep","Thousand heads (animals)","466.00",""
"2016","Austria","December","Live sheep","Thousand heads (animals)","378.38",""
"2016","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","226.34",""
"2016","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Austria","December","Other sheep","Thousand heads (animals)","152.04",""
"2016","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2016","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2016","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
