"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2019","Austria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","650.93",""
"2019","Austria","Breeding pigs","December","Thousand heads (animals)","234.19",""
"2019","Austria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","230.22",""
"2019","Austria","Covered sows","December","Thousand heads (animals)","161.73",""
"2019","Poland","Live swine, domestic species","December","Thousand heads (animals)","11,215.50",""
"2019","Poland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","2,288.20",""
"2019","Poland","Breeding pigs","December","Thousand heads (animals)","771.10",""
"2019","Poland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","756.80",""
"2019","Poland","Covered sows","December","Thousand heads (animals)","519.50",""
"2019","Portugal","Live swine, domestic species","December","Thousand heads (animals)","2,255.87",""
"2019","Portugal","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","806.96",""
"2019","Portugal","Breeding pigs","December","Thousand heads (animals)","242.49",""
"2019","Portugal","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","237.28",""
"2019","Portugal","Covered sows","December","Thousand heads (animals)","164.06",""
"2019","Romania","Live swine, domestic species","December","Thousand heads (animals)","3,834.10",""
"2019","Romania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","735.90",""
"2019","Romania","Breeding pigs","December","Thousand heads (animals)","315.50",""
"2019","Romania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","309.00",""
"2019","Romania","Covered sows","December","Thousand heads (animals)","198.80",""
"2019","Slovenia","Live swine, domestic species","December","Thousand heads (animals)","240.14",""
"2019","Slovenia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","51.33",""
"2019","Slovenia","Breeding pigs","December","Thousand heads (animals)","17.30",""
"2019","Slovenia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","16.55",""
"2019","Slovenia","Covered sows","December","Thousand heads (animals)","9.34",""
"2019","Slovakia","Live swine, domestic species","December","Thousand heads (animals)","589.23",""
"2019","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","202.33",""
"2019","Slovakia","Breeding pigs","December","Thousand heads (animals)","54.60",""
"2019","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","53.86",""
"2019","Slovakia","Covered sows","December","Thousand heads (animals)","31.35",""
"2019","Finland","Live swine, domestic species","December","Thousand heads (animals)","1,062.20",""
"2019","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","272.40",""
"2019","Finland","Breeding pigs","December","Thousand heads (animals)","93.50",""
"2019","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","92.20",""
"2019","Finland","Covered sows","December","Thousand heads (animals)","65.60",""
"2019","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,481.20",""
"2019","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","377.90",""
"2019","Sweden","Breeding pigs","December","Thousand heads (animals)","122.10",""
"2019","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","120.80",""
"2019","Sweden","Covered sows","December","Thousand heads (animals)","82.10",""
"2019","Iceland","Live swine, domestic species","December","Thousand heads (animals)","35.00",""
"2019","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7.20",""
"2019","Iceland","Breeding pigs","December","Thousand heads (animals)","3.40",""
"2019","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.30",""
"2019","Iceland","Covered sows","December","Thousand heads (animals)","3.00",""
"2019","Switzerland","Live swine, domestic species","December","Thousand heads (animals)","1,354.03",""
"2019","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","529.25",""
"2019","Switzerland","Breeding pigs","December","Thousand heads (animals)","126.07",""
"2019","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","123.64",""
"2019","Switzerland","Covered sows","December","Thousand heads (animals)","81.18",""
"2019","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)","4,741.00",""
"2019","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,233.00",""
"2019","United Kingdom","Breeding pigs","December","Thousand heads (animals)","502.00",""
"2019","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","490.00",""
"2019","United Kingdom","Covered sows","December","Thousand heads (animals)","345.00",""
"2019","Montenegro","Live swine, domestic species","December","Thousand heads (animals)","23.00","p"
"2019","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4.70","p"
"2019","Montenegro","Breeding pigs","December","Thousand heads (animals)","2.20","p"
"2019","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1.60","p"
"2019","Montenegro","Covered sows","December","Thousand heads (animals)","0.50","p"
"2019","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","136.00",""
"2019","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","32.00",""
"2019","North Macedonia","Breeding pigs","December","Thousand heads (animals)","18.00",""
"2019","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","17.00",""
"2019","North Macedonia","Covered sows","December","Thousand heads (animals)","15.00",""
"2019","Albania","Live swine, domestic species","December","Thousand heads (animals)","183.85",""
"2019","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","38.53",""
"2019","Albania","Breeding pigs","December","Thousand heads (animals)","19.18",""
"2019","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","13.54",""
"2019","Albania","Covered sows","December","Thousand heads (animals)","9.54",""
"2019","Serbia","Live swine, domestic species","December","Thousand heads (animals)","2,903.00",""
"2019","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","965.00",""
"2019","Serbia","Breeding pigs","December","Thousand heads (animals)","467.00",""
"2019","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","417.00",""
"2019","Serbia","Covered sows","December","Thousand heads (animals)","194.00",""
"2019","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)","543.00","e"
"2019","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","187.00","e"
"2019","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)","99.00","e"
"2019","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","93.00","e"
"2019","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)","72.00","e"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)","40.53",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","10.49",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)","12.31",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11.42",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)","8.55",""
"2020","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)","145,877.38",""
"2020","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,906.07",""
"2020","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,410.16",""
"2020","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,248.15",""
"2020","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","7,673.41",""
"2020","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)",":",""
