area,Item Code,Item Code (CPC),species,table_name,year,source,value,flag
Cyprus,1759,'F1759,Mules and Asses,Stocks,2012,UNFCCC,702.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2013,UNFCCC,842.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2014,UNFCCC,913.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2015,UNFCCC,964.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2016,UNFCCC,1003.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2017,UNFCCC,1175.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2018,UNFCCC,1202.0,A
Cyprus,1759,'F1759,Mules and Asses,Stocks,2019,UNFCCC,1245.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1990,UNFCCC,495000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1991,UNFCCC,500000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1992,UNFCCC,485000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1993,UNFCCC,473000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1994,UNFCCC,465000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1995,UNFCCC,470000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1996,UNFCCC,492000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1997,UNFCCC,547000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1998,UNFCCC,562000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,1999,UNFCCC,579000.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2000,UNFCCC,624600.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2001,UNFCCC,723700.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2002,UNFCCC,753500.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2003,UNFCCC,672500.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2004,UNFCCC,656980.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2005,UNFCCC,598174.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2006,UNFCCC,617122.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2007,UNFCCC,660310.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2008,UNFCCC,585708.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2009,UNFCCC,581040.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2010,UNFCCC,636294.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2011,UNFCCC,646174.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2012,UNFCCC,618016.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2013,UNFCCC,556588.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2014,UNFCCC,524995.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2015,UNFCCC,530746.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2016,UNFCCC,550811.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2017,UNFCCC,579125.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2018,UNFCCC,561400.0,A
Cyprus,1749,'F1749,Sheep and Goats,Stocks,2019,UNFCCC,575432.0,A
Cyprus,1048,'F1048,Swine,Stocks,1990,UNFCCC,277937.0,A
Cyprus,1048,'F1048,Swine,Stocks,1991,UNFCCC,296228.0,A
Cyprus,1048,'F1048,Swine,Stocks,1992,UNFCCC,341946.0,A
Cyprus,1048,'F1048,Swine,Stocks,1993,UNFCCC,369409.0,A
Cyprus,1048,'F1048,Swine,Stocks,1994,UNFCCC,356206.0,A
Cyprus,1048,'F1048,Swine,Stocks,1995,UNFCCC,374074.0,A
Cyprus,1048,'F1048,Swine,Stocks,1996,UNFCCC,399530.0,A
Cyprus,1048,'F1048,Swine,Stocks,1997,UNFCCC,414788.0,A
Cyprus,1048,'F1048,Swine,Stocks,1998,UNFCCC,431299.0,A
Cyprus,1048,'F1048,Swine,Stocks,1999,UNFCCC,418500.0,A
Cyprus,1048,'F1048,Swine,Stocks,2000,UNFCCC,408400.0,A
Cyprus,1048,'F1048,Swine,Stocks,2001,UNFCCC,451300.0,A
Cyprus,1048,'F1048,Swine,Stocks,2002,UNFCCC,491400.0,A
Cyprus,1048,'F1048,Swine,Stocks,2003,UNFCCC,488100.0,A
Cyprus,1048,'F1048,Swine,Stocks,2004,UNFCCC,470500.0,A
Cyprus,1048,'F1048,Swine,Stocks,2005,UNFCCC,429719.0,A
Cyprus,1048,'F1048,Swine,Stocks,2006,UNFCCC,452644.0,A
Cyprus,1048,'F1048,Swine,Stocks,2007,UNFCCC,450300.0,A
Cyprus,1048,'F1048,Swine,Stocks,2008,UNFCCC,464932.0,A
Cyprus,1048,'F1048,Swine,Stocks,2009,UNFCCC,463260.0,A
Cyprus,1048,'F1048,Swine,Stocks,2010,UNFCCC,463729.0,A
Cyprus,1048,'F1048,Swine,Stocks,2011,UNFCCC,439240.0,A
Cyprus,1048,'F1048,Swine,Stocks,2012,UNFCCC,394706.0,A
Cyprus,1048,'F1048,Swine,Stocks,2013,UNFCCC,357895.0,A
Cyprus,1048,'F1048,Swine,Stocks,2014,UNFCCC,342065.0,A
Cyprus,1048,'F1048,Swine,Stocks,2015,UNFCCC,358302.0,A
Cyprus,1048,'F1048,Swine,Stocks,2016,UNFCCC,352179.0,A
Cyprus,1048,'F1048,Swine,Stocks,2017,UNFCCC,350163.0,A
Cyprus,1048,'F1048,Swine,Stocks,2018,UNFCCC,362052.0,A
Cyprus,1048,'F1048,Swine,Stocks,2019,UNFCCC,345681.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1993,UNFCCC,902454.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1994,UNFCCC,795729.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1995,UNFCCC,732236.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1996,UNFCCC,712493.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1997,UNFCCC,656301.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1998,UNFCCC,597838.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,1999,UNFCCC,583026.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2000,UNFCCC,547787.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2001,UNFCCC,529395.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2002,UNFCCC,496295.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2003,UNFCCC,466173.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2004,UNFCCC,436806.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2005,UNFCCC,432578.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2006,UNFCCC,424017.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2007,UNFCCC,410349.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2008,UNFCCC,405532.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2009,UNFCCC,399518.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2010,UNFCCC,383523.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2011,UNFCCC,373832.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2012,UNFCCC,373136.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2013,UNFCCC,367327.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2014,UNFCCC,372632.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2015,UNFCCC,376144.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2016,UNFCCC,372510.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2017,UNFCCC,369802.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2018,UNFCCC,365448.0,A
Czechia,960,'F0960,"Cattle, dairy",Stocks,2019,UNFCCC,364263.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1993,UNFCCC,1609300.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1994,UNFCCC,1365700.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1995,UNFCCC,1297590.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1996,UNFCCC,1276320.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1997,UNFCCC,1209600.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1998,UNFCCC,1102950.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,1999,UNFCCC,1074300.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2000,UNFCCC,1025740.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2001,UNFCCC,1052900.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2002,UNFCCC,1023850.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2003,UNFCCC,983500.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2004,UNFCCC,952440.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2005,UNFCCC,959500.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2006,UNFCCC,949628.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2007,UNFCCC,981047.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2008,UNFCCC,996075.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2009,UNFCCC,963695.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2010,UNFCCC,965763.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2011,UNFCCC,969854.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2012,UNFCCC,980549.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2013,UNFCCC,985495.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2014,UNFCCC,1000928.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2015,UNFCCC,1030988.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2016,UNFCCC,1043150.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2017,UNFCCC,1051440.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2018,UNFCCC,1050322.0,A
Czechia,961,'F0961,"Cattle, non-dairy",Stocks,2019,UNFCCC,1053430.0,A
Czechia,1016,'02123,Goats,Stocks,1993,UNFCCC,45000.0,A
Czechia,1016,'02123,Goats,Stocks,1994,UNFCCC,45000.0,A
Czechia,1016,'02123,Goats,Stocks,1995,UNFCCC,45000.0,A
Czechia,1016,'02123,Goats,Stocks,1996,UNFCCC,42000.0,A
Czechia,1016,'02123,Goats,Stocks,1997,UNFCCC,38000.0,A
Czechia,1016,'02123,Goats,Stocks,1998,UNFCCC,35000.0,A
Czechia,1016,'02123,Goats,Stocks,1999,UNFCCC,34000.0,A
Czechia,1016,'02123,Goats,Stocks,2000,UNFCCC,32000.0,A
Czechia,1016,'02123,Goats,Stocks,2001,UNFCCC,28000.0,A
Czechia,1016,'02123,Goats,Stocks,2002,UNFCCC,14000.0,A
Czechia,1016,'02123,Goats,Stocks,2003,UNFCCC,13000.0,A
Czechia,1016,'02123,Goats,Stocks,2004,UNFCCC,12000.0,A
Czechia,1016,'02123,Goats,Stocks,2005,UNFCCC,13000.0,A
Czechia,1016,'02123,Goats,Stocks,2006,UNFCCC,14000.0,A
Czechia,1016,'02123,Goats,Stocks,2007,UNFCCC,16000.0,A
Czechia,1016,'02123,Goats,Stocks,2008,UNFCCC,17000.0,A
Czechia,1016,'02123,Goats,Stocks,2009,UNFCCC,17000.0,A
Czechia,1016,'02123,Goats,Stocks,2010,UNFCCC,22000.0,A
Czechia,1016,'02123,Goats,Stocks,2011,UNFCCC,23263.0,A
Czechia,1016,'02123,Goats,Stocks,2012,UNFCCC,23620.0,A
Czechia,1016,'02123,Goats,Stocks,2013,UNFCCC,24042.0,A
Czechia,1016,'02123,Goats,Stocks,2014,UNFCCC,24348.0,A
Czechia,1016,'02123,Goats,Stocks,2015,UNFCCC,26765.0,A
Czechia,1016,'02123,Goats,Stocks,2016,UNFCCC,26548.0,A
Czechia,1016,'02123,Goats,Stocks,2017,UNFCCC,28174.0,A
Czechia,1016,'02123,Goats,Stocks,2018,UNFCCC,30316.0,A
Czechia,1016,'02123,Goats,Stocks,2019,UNFCCC,29210.0,A
Czechia,1096,'02131,Horses,Stocks,1993,UNFCCC,19000.0,A
Czechia,1096,'02131,Horses,Stocks,1994,UNFCCC,18000.0,A
Czechia,1096,'02131,Horses,Stocks,1995,UNFCCC,18000.0,A
Czechia,1096,'02131,Horses,Stocks,1996,UNFCCC,19000.0,A
Czechia,1096,'02131,Horses,Stocks,1997,UNFCCC,19000.0,A
Czechia,1096,'02131,Horses,Stocks,1998,UNFCCC,21000.0,A
Czechia,1096,'02131,Horses,Stocks,1999,UNFCCC,23000.0,A
Czechia,1096,'02131,Horses,Stocks,2000,UNFCCC,24000.0,A
Czechia,1096,'02131,Horses,Stocks,2001,UNFCCC,26000.0,A
Czechia,1096,'02131,Horses,Stocks,2002,UNFCCC,21000.0,A
Czechia,1096,'02131,Horses,Stocks,2003,UNFCCC,20000.0,A
Czechia,1096,'02131,Horses,Stocks,2004,UNFCCC,20000.0,A
Czechia,1096,'02131,Horses,Stocks,2005,UNFCCC,21000.0,A
Czechia,1096,'02131,Horses,Stocks,2006,UNFCCC,23000.0,A
Czechia,1096,'02131,Horses,Stocks,2007,UNFCCC,24000.0,A
Czechia,1096,'02131,Horses,Stocks,2008,UNFCCC,27000.0,A
Czechia,1096,'02131,Horses,Stocks,2009,UNFCCC,28000.0,A
Czechia,1096,'02131,Horses,Stocks,2010,UNFCCC,30000.0,A
Czechia,1096,'02131,Horses,Stocks,2011,UNFCCC,31068.0,A
Czechia,1096,'02131,Horses,Stocks,2012,UNFCCC,33175.0,A
Czechia,1096,'02131,Horses,Stocks,2013,UNFCCC,34281.0,A
Czechia,1096,'02131,Horses,Stocks,2014,UNFCCC,32925.0,A
Czechia,1096,'02131,Horses,Stocks,2015,UNFCCC,33716.0,A
Czechia,1096,'02131,Horses,Stocks,2016,UNFCCC,32133.0,A
Czechia,1096,'02131,Horses,Stocks,2017,UNFCCC,34548.0,A
Czechia,1096,'02131,Horses,Stocks,2018,UNFCCC,35181.0,A
Czechia,1096,'02131,Horses,Stocks,2019,UNFCCC,36908.0,A
Czechia,976,'02122,Sheep,Stocks,1993,UNFCCC,254301.0,A
Czechia,976,'02122,Sheep,Stocks,1994,UNFCCC,196030.0,A
Czechia,976,'02122,Sheep,Stocks,1995,UNFCCC,165345.0,A
Czechia,976,'02122,Sheep,Stocks,1996,UNFCCC,134009.0,A
Czechia,976,'02122,Sheep,Stocks,1997,UNFCCC,120921.0,A
Czechia,976,'02122,Sheep,Stocks,1998,UNFCCC,93557.0,A
Czechia,976,'02122,Sheep,Stocks,1999,UNFCCC,86047.0,A
Czechia,976,'02122,Sheep,Stocks,2000,UNFCCC,84108.0,A
Czechia,976,'02122,Sheep,Stocks,2001,UNFCCC,87539.0,A
Czechia,976,'02122,Sheep,Stocks,2002,UNFCCC,96286.0,A
Czechia,976,'02122,Sheep,Stocks,2003,UNFCCC,103129.0,A
Czechia,976,'02122,Sheep,Stocks,2004,UNFCCC,115852.0,A
Czechia,976,'02122,Sheep,Stocks,2005,UNFCCC,140197.0,A
Czechia,976,'02122,Sheep,Stocks,2006,UNFCCC,148412.0,A
Czechia,976,'02122,Sheep,Stocks,2007,UNFCCC,168910.0,A
Czechia,976,'02122,Sheep,Stocks,2008,UNFCCC,183618.0,A
Czechia,976,'02122,Sheep,Stocks,2009,UNFCCC,183084.0,A
Czechia,976,'02122,Sheep,Stocks,2010,UNFCCC,196913.0,A
Czechia,976,'02122,Sheep,Stocks,2011,UNFCCC,209052.0,A
Czechia,976,'02122,Sheep,Stocks,2012,UNFCCC,221014.0,A
Czechia,976,'02122,Sheep,Stocks,2013,UNFCCC,220521.0,A
Czechia,976,'02122,Sheep,Stocks,2014,UNFCCC,225397.0,A
Czechia,976,'02122,Sheep,Stocks,2015,UNFCCC,231694.0,A
Czechia,976,'02122,Sheep,Stocks,2016,UNFCCC,218493.0,A
Czechia,976,'02122,Sheep,Stocks,2017,UNFCCC,217141.0,A
Czechia,976,'02122,Sheep,Stocks,2018,UNFCCC,218915.0,A
Czechia,976,'02122,Sheep,Stocks,2019,UNFCCC,213068.0,A
Czechia,1757,'F1757,Cattle,Stocks,1993,UNFCCC,2511754.0,A
Czechia,1757,'F1757,Cattle,Stocks,1994,UNFCCC,2161429.0,A
Czechia,1757,'F1757,Cattle,Stocks,1995,UNFCCC,2029826.0,A
Czechia,1757,'F1757,Cattle,Stocks,1996,UNFCCC,1988813.0,A
Czechia,1757,'F1757,Cattle,Stocks,1997,UNFCCC,1865901.0,A
Czechia,1757,'F1757,Cattle,Stocks,1998,UNFCCC,1700788.0,A
Czechia,1757,'F1757,Cattle,Stocks,1999,UNFCCC,1657326.0,A
Czechia,1757,'F1757,Cattle,Stocks,2000,UNFCCC,1573527.0,A
Czechia,1757,'F1757,Cattle,Stocks,2001,UNFCCC,1582295.0,A
Czechia,1757,'F1757,Cattle,Stocks,2002,UNFCCC,1520145.0,A
Czechia,1757,'F1757,Cattle,Stocks,2003,UNFCCC,1449673.0,A
Czechia,1757,'F1757,Cattle,Stocks,2004,UNFCCC,1389246.0,A
Czechia,1757,'F1757,Cattle,Stocks,2005,UNFCCC,1392078.0,A
Czechia,1757,'F1757,Cattle,Stocks,2006,UNFCCC,1373645.0,A
Czechia,1757,'F1757,Cattle,Stocks,2007,UNFCCC,1391396.0,A
Czechia,1757,'F1757,Cattle,Stocks,2008,UNFCCC,1401607.0,A
Czechia,1757,'F1757,Cattle,Stocks,2009,UNFCCC,1363213.0,A
Czechia,1757,'F1757,Cattle,Stocks,2010,UNFCCC,1349286.0,A
Czechia,1757,'F1757,Cattle,Stocks,2011,UNFCCC,1343686.0,A
Czechia,1757,'F1757,Cattle,Stocks,2012,UNFCCC,1353685.0,A
Czechia,1757,'F1757,Cattle,Stocks,2013,UNFCCC,1352822.0,A
Czechia,1757,'F1757,Cattle,Stocks,2014,UNFCCC,1373560.0,A
Czechia,1757,'F1757,Cattle,Stocks,2015,UNFCCC,1407132.0,A
Czechia,1757,'F1757,Cattle,Stocks,2016,UNFCCC,1415660.0,A
Czechia,1757,'F1757,Cattle,Stocks,2017,UNFCCC,1421242.0,A
Czechia,1757,'F1757,Cattle,Stocks,2018,UNFCCC,1415770.0,A
Czechia,1757,'F1757,Cattle,Stocks,2019,UNFCCC,1417693.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1993,UNFCCC,299301.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1994,UNFCCC,241030.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1995,UNFCCC,210345.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1996,UNFCCC,176009.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1997,UNFCCC,158921.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1998,UNFCCC,128557.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,1999,UNFCCC,120047.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2000,UNFCCC,116108.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2001,UNFCCC,115539.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2002,UNFCCC,110286.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2003,UNFCCC,116129.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2004,UNFCCC,127852.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2005,UNFCCC,153197.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2006,UNFCCC,162412.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2007,UNFCCC,184910.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2008,UNFCCC,200618.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2009,UNFCCC,200084.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2010,UNFCCC,218913.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2011,UNFCCC,232315.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2012,UNFCCC,244634.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2013,UNFCCC,244563.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2014,UNFCCC,249745.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2015,UNFCCC,258459.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2016,UNFCCC,245041.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2017,UNFCCC,245315.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2018,UNFCCC,249231.0,A
Czechia,1749,'F1749,Sheep and Goats,Stocks,2019,UNFCCC,242278.0,A
Czechia,1048,'F1048,Swine,Stocks,1993,UNFCCC,4598821.0,A
Czechia,1048,'F1048,Swine,Stocks,1994,UNFCCC,4070898.0,A
Czechia,1048,'F1048,Swine,Stocks,1995,UNFCCC,3866568.0,A
Czechia,1048,'F1048,Swine,Stocks,1996,UNFCCC,4016246.0,A
Czechia,1048,'F1048,Swine,Stocks,1997,UNFCCC,4079590.0,A
Czechia,1048,'F1048,Swine,Stocks,1998,UNFCCC,4012943.0,A
Czechia,1048,'F1048,Swine,Stocks,1999,UNFCCC,4000720.0,A
Czechia,1048,'F1048,Swine,Stocks,2000,UNFCCC,3687967.0,A
Czechia,1048,'F1048,Swine,Stocks,2001,UNFCCC,3469802.0,A
Czechia,1048,'F1048,Swine,Stocks,2002,UNFCCC,3440925.0,A
Czechia,1048,'F1048,Swine,Stocks,2003,UNFCCC,3362801.0,A
Czechia,1048,'F1048,Swine,Stocks,2004,UNFCCC,3126539.0,A
Czechia,1048,'F1048,Swine,Stocks,2005,UNFCCC,2876834.0,A
Czechia,1048,'F1048,Swine,Stocks,2006,UNFCCC,2840375.0,A
Czechia,1048,'F1048,Swine,Stocks,2007,UNFCCC,2830415.0,A
Czechia,1048,'F1048,Swine,Stocks,2008,UNFCCC,2432984.0,A
Czechia,1048,'F1048,Swine,Stocks,2009,UNFCCC,1971417.0,A
Czechia,1048,'F1048,Swine,Stocks,2010,UNFCCC,1909232.0,A
Czechia,1048,'F1048,Swine,Stocks,2011,UNFCCC,1749092.0,A
Czechia,1048,'F1048,Swine,Stocks,2012,UNFCCC,1578827.0,A
Czechia,1048,'F1048,Swine,Stocks,2013,UNFCCC,1586627.0,A
Czechia,1048,'F1048,Swine,Stocks,2014,UNFCCC,1617061.0,A
Czechia,1048,'F1048,Swine,Stocks,2015,UNFCCC,1559648.0,A
Czechia,1048,'F1048,Swine,Stocks,2016,UNFCCC,1609945.0,A
Czechia,1048,'F1048,Swine,Stocks,2017,UNFCCC,1490775.0,A
Czechia,1048,'F1048,Swine,Stocks,2018,UNFCCC,1557218.0,A
Czechia,1048,'F1048,Swine,Stocks,2019,UNFCCC,1544084.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1990,UNFCCC,754155.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1991,UNFCCC,742738.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1992,UNFCCC,713093.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1993,UNFCCC,715325.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1994,UNFCCC,700775.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1995,UNFCCC,703679.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1996,UNFCCC,701804.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1997,UNFCCC,671481.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1998,UNFCCC,670151.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,1999,UNFCCC,641283.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2000,UNFCCC,636619.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2001,UNFCCC,624528.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2002,UNFCCC,610774.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2003,UNFCCC,597194.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2004,UNFCCC,564570.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2005,UNFCCC,565313.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2006,UNFCCC,551218.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2007,UNFCCC,546385.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2008,UNFCCC,558873.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2009,UNFCCC,564081.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2010,UNFCCC,569121.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2011,UNFCCC,566058.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2012,UNFCCC,588327.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2013,UNFCCC,583435.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2014,UNFCCC,563708.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2015,UNFCCC,562117.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2016,UNFCCC,572758.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2017,UNFCCC,571142.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2018,UNFCCC,576538.0,A
Denmark,960,'F0960,"Cattle, dairy",Stocks,2019,UNFCCC,567755.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1990,UNFCCC,1487012.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1991,UNFCCC,1480172.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1992,UNFCCC,1478179.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1993,UNFCCC,1481687.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1994,UNFCCC,1406433.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1995,UNFCCC,1389016.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1996,UNFCCC,1393700.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1997,UNFCCC,1335001.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1998,UNFCCC,1309365.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,1999,UNFCCC,1247966.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2000,UNFCCC,1233612.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2001,UNFCCC,1284754.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2002,UNFCCC,1187742.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2003,UNFCCC,1129612.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2004,UNFCCC,1083536.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2005,UNFCCC,1006907.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2006,UNFCCC,985614.0,A
Denmark,961,'F0961,"Cattle, non-dairy",Stocks,2007,UNFCCC,1021926.0,A
